BUSBY2020_abh9	BUSBY2020	Asia	Western_Asia	Abkhazia	Abkhasian	Microarray
1000G_NA18520	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18521	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18522	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18523	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18525	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18526	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18527	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18528	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18530	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18531	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18532	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18533	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18534	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18535	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18536	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18537	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18538	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18539	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18541	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18542	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18543	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18544	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18545	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18546	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18547	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18548	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18549	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18550	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18552	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18553	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18555	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18557	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18558	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18559	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18560	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18561	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18562	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18563	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18564	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18565	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18566	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18567	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18570	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18571	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18572	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18573	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18574	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18576	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18577	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18579	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18582	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18591	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18592	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18593	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18595	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18596	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18597	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18599	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18602	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18603	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18605	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18606	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18608	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18609	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18610	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18611	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18612	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18613	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18614	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18615	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18616	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18617	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18618	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18619	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18620	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18621	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18622	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18623	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18624	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18625	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18626	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18627	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18628	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18629	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18630	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18631	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18632	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18633	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18634	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18635	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18636	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18637	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18638	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18639	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18640	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18641	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18642	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18643	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18644	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18645	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18646	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18647	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18648	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18740	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18745	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18747	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18748	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18749	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18757	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18791	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18794	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18795	1000G	Asia	East_Asia	China	Han_Beijing	Whole_genome_sequencing
1000G_NA18852	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18853	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18854	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18855	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18856	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18857	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18858	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18859	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18860	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18861	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18862	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18863	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18864	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18865	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18867	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18868	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18869	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18870	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18871	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18872	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18873	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18874	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18875	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18876	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18877	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18878	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18879	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18881	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18906	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18907	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18908	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18909	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18910	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18911	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18912	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18913	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18914	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18915	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18916	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18917	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18923	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18924	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18925	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18930	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18933	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18934	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18935	1000G	Africa	Western_Africa	Nigeria	Yoruba	Whole_genome_sequencing
1000G_NA18939	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18940	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18941	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18942	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18943	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18944	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18945	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18946	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18947	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18948	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18949	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18950	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18951	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18952	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18953	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18954	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18955	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18956	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18957	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18959	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18960	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18961	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18962	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18963	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18964	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18965	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18966	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18967	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18968	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18969	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18970	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18971	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18972	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18973	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18974	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18975	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18976	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18977	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18978	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18979	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18980	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18981	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18982	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18983	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18984	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18985	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18986	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18987	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18988	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18989	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18990	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18991	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18992	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18993	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18994	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18995	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18997	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18998	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA18999	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19000	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19001	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19002	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19003	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19004	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19005	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19006	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19007	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19009	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19010	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19011	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19012	1000G	Asia	East_Asia	Japan	Japanese	Whole_genome_sequencing
1000G_NA19017	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19019	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19020	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19023	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19024	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19025	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19026	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19027	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19028	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19030	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19031	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19035	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
1000G_NA19036	1000G	Africa	East_Africa	Kenya	Luhya	Whole_genome_sequencing
